Customer ID,Customer Name,Customer_Segment,Sector,Country,Customer_Status,Annual_Speed,Length_Of_Sales_Cycle,Product_Name,Highest_Contract_Level,Compelling_Event,RFP,Sales_Engineer_Engaged,Services_Included,Customer_Meeting,License,Contacts,Opportunity_Value
2918,Alexander Inc. SGPS,Enterprise,Consumer Product,Germany,prior customer,Small,2 Years,Application Server,C-Level,No,Yes,No,No,10,188,60,52000
2919,Karl Smith SGPS,Enterprise,Apparel,UK,prior customer,Medium,6 Months,Application Server,Manager Level,Yes,No,Yes,No,18,286,76,76000
2920,Hallmann Anlagenbau GmbH SGPS,SMB,Retail,China,prior customer,Big,2 Years,CRM,Individual Contributor Level,No,No,Yes,No,11,85,153,45000
2921,RIWA Headquarters SGPS,SMB,Construction,UK,prior customer,Large,2 Years,ERP,C-Level,No,No,Yes,No,31,81,57,38000
2922,RIWA Regional Storage Trenton SGPS,Enterprise,Finserv,Japan,prior customer,Huge,6 Months,Database,C-Level,No,No,Yes,Yes,12,54,9,61000
2923,RIWA Regional Warehouse Denver SGPS,Enterprise,Construction,France,prior customer,Huge,1 Year,Web Server,C-Level,No,Yes,No,No,15,158,34,54000
2924,Inustrias Pacificas S.A. SGPS,Fortune500,Goods,France,current customer,Big,1 Year,Web Server,C-Level,Yes,No,No,Yes,30,163,151,126000
2925,Andrew Sands SGPS,SMB,Manufacturing,Italy,prior customer,Big,1 Year,CRM,C-Level,No,No,No,No,27,276,19,41000
2926,John Taylor SGPS,Enterprise,Consumer Product,Italy,prior customer,Medium,18 Months,Web Server,Manager Level,Yes,Yes,Yes,No,18,144,151,62000
2927,Zuber AG SGPS,Enterprise,Consumer Product,France,prior customer,Large,2 Years,Security,Manager Level,No,No,Yes,Yes,14,104,13,51000
2928,Feuerwehr Tuning AG SGPS,Enterprise,Consumer Product,North America,prior customer,Medium,1 Year,Analytics,Manager Level,No,Yes,No,No,15,51,106,37000
2929,Walther Maschinenbau GmbH SGPS,SMB,Apparel,Germany,prior customer,Small,6 Months,Portal,Individual Contributor Level,No,Yes,No,No,15,111,129,26000
2930,Schnelle Feuerwehr SGPS,Fortune500,Finserv,Germany,prospect,Big,2 Years,ERP,C-Level,No,No,Yes,Yes,5,91,53,38000
2931,Einmalkunde SGPS,Enterprise,Manufacturing,North America,prior customer,Large,6 Months,ERP,Manager Level,No,Yes,Yes,No,8,249,5,65000
2932,PR Electronics France SGPS,SMB,Apparel,Brazil,prior customer,Big,18 Months,Identity Server,Manager Level,Yes,No,Yes,Yes,24,110,97,13000
2933,Global Industries PLC SGPS,SMB,Healthcare,Italy,prospect,Huge,1 Year,Portal,Manager Level,Yes,Yes,No,Yes,15,61,154,15000
2934,Global Technologies PLC SGPS,SMB,Consumer Product,France,prospect,Huge,6 Months,CRM,Manager Level,No,No,Yes,Yes,18,45,124,23000
2935,BZ Wines Inc. SGPS,Fortune500,Finserv,UK,prior customer,Big,1 Month,Identity Server,Individual Contributor Level,No,Yes,No,Yes,16,19,120,34000
2936,IDES US Inc. SGPS,Fortune500,Healthcare,Italy,current customer,Small,6 Months,CRM,Manager Level,Yes,No,Yes,No,20,79,96,39000
2937,Wal-Mart SGPS,Fortune500,High tech,Germany,current customer,Small,1 Year,Portal,C-Level,No,No,No,No,45,167,94,130000
2938,IDONWANAPAY  Stores SGPS,SMB,Finserv,France,prior customer,Small,1 Year,Portal,C-Level,Yes,Yes,Yes,No,13,191,97,41000
2939,Super-Mart SGPS,Fortune500,High tech,Italy,current customer,Big,1 Year,Analytics,C-Level,Yes,Yes,No,Yes,46,207,52,182000
2940,Krogertsens SGPS,Enterprise,Goods,Germany,prospect,Small,2 Years,Identity Server,Individual Contributor Level,Yes,No,No,No,13,283,98,47000
2940,Krogertsens SGPS,Enterprise,High tech,France,prior customer,Large,1 Year,Web Server,Manager Level,Yes,Yes,No,No,22,270,57,75000
2941,Mamoun Darkazanli SGPS,SMB,Goods,Italy,prospect,Medium,1 Year,Analytics,C-Level,No,No,No,Yes,19,32,149,43000
2942,Software Warehouse SGPS,Enterprise,Apparel,Italy,current customer,Small,2 Years,Database,Individual Contributor Level,No,No,No,No,8,114,36,47000
2943,Buying Unlimited SGPS,Fortune500,Finserv,Russia,current customer,Medium,1 Year,Analytics,C-Level,No,No,Yes,No,35,325,186,189000
2931,Einmalkunde SGPS,Enterprise,Manufacturing,France,prospect,Huge,6 Months,CRM,C-Level,No,No,No,No,3,96,142,15000
2944,Muster Kunde SGPS,Enterprise,High tech,Germany,prior customer,Huge,6 Months,Security,Individual Contributor Level,Yes,Yes,No,Yes,10,146,79,63000
2945,Cliente 2 SGPS,SMB,Healthcare,India,prospect,Large,1 Month,Portal,Individual Contributor Level,No,No,Yes,Yes,28,95,91,16000
2946,Havers  Inc. SGPS,SMB,High tech,North America,prospect,Huge,2 Years,Portal,C-Level,No,No,Yes,Yes,27,64,79,16000
2947,REMA Superstore SGPS,Fortune500,Healthcare,Germany,prospect,Small,18 Months,Security,Individual Contributor Level,Yes,Yes,Yes,No,26,35,27,50000
2948,01Megastore SGPS,Enterprise,Finserv,UK,prior customer,Big,2 Years,Identity Server,Manager Level,Yes,No,Yes,No,18,244,94,53000
2949,06MegaStore SGPS,Enterprise,High tech,Brazil,prior customer,Small,1 Year,CRM,Individual Contributor Level,Yes,Yes,No,Yes,12,142,116,71000
2950,Carmella Credit SGPS,Fortune500,Goods,UK,current customer,Huge,1 Year,ERP,C-Level,No,Yes,Yes,Yes,21,203,131,151000
2951,Havers Inc SGPS,SMB,High tech,Japan,prior customer,Big,1 Month,Analytics,Manager Level,Yes,No,No,No,6,79,44,31000
2952,Cilox HiTech SGPS,Enterprise,Construction,India,prior customer,Huge,18 Months,Portal,C-Level,No,No,Yes,Yes,6,287,12,65000
2953,Dynamic Industries SGPS,SMB,Healthcare,India,prior customer,Medium,6 Months,Analytics,Individual Contributor Level,No,Yes,No,No,3,45,30,45000
2954,Antipolis SGPS,SMB,Construction,Japan,prior customer,Small,1 Month,ERP,Individual Contributor Level,Yes,Yes,Yes,Yes,30,115,79,14000
2955,Praxis Dr. M³ller SGPS,Fortune500,Healthcare,Brazil,current customer,Huge,1 Year,Database,C-Level,Yes,No,Yes,No,34,296,157,138000
2956,Praxis Dr. Ernst & Dr. Weissing SGPS,SMB,Finserv,Japan,prior customer,Small,1 Year,Application Server,Individual Contributor Level,Yes,Yes,Yes,Yes,27,124,81,27000
2957,Praxis Dr. Rot SGPS,SMB,High tech,Germany,prospect,Large,6 Months,Portal,Individual Contributor Level,No,Yes,Yes,No,2,96,139,34000
2958,REMA WH Regensburg SGPS,SMB,Manufacturing,UK,prospect,Huge,2 Years,Identity Server,Manager Level,Yes,No,Yes,No,9,44,92,12000
2959,Ernst Brinkmann KG SGPS,SMB,Construction,Italy,prospect,Medium,6 Months,ERP,Individual Contributor Level,Yes,Yes,No,No,24,27,5,25000
2960,Builders Depot SGPS,SMB,Healthcare,Germany,prospect,Huge,6 Months,Security,C-Level,No,No,No,No,11,23,32,21000
2961,Clinton Industries SGPS,Fortune500,Apparel,India,current customer,Large,1 Year,Identity Server,C-Level,Yes,Yes,No,Yes,29,465,63,148000
2962,Thornbury Enterprises SGPS,SMB,Apparel,China,prior customer,Big,6 Months,Web Server,Manager Level,No,Yes,No,Yes,8,36,80,12000
2963,Century Software.Com SGPS,Fortune500,Construction,Brazil,current customer,Huge,1 Year,Security,C-Level,No,Yes,No,No,16,553,154,178000
2964,Web Design Studio SGPS,Enterprise,High tech,Italy,prior customer,Medium,1 Month,Analytics,Individual Contributor Level,Yes,Yes,No,No,22,129,19,71000
2965,Titan Manufacturing SGPS,Enterprise,Apparel,China,prior customer,Small,6 Months,Identity Server,Manager Level,Yes,Yes,Yes,No,8,137,63,58000
2966,Holden & Associates SGPS,Enterprise,Manufacturing,Italy,current customer,Medium,18 Months,Portal,Manager Level,Yes,Yes,No,Yes,29,211,69,68000
2967,Milton & Milton SGPS,Fortune500,Healthcare,Russia,current customer,Big,1 Year,CRM,C-Level,Yes,Yes,No,No,47,351,75,148000
2968,Brighton Inc SGPS,Enterprise,Consumer Product,Russia,prior customer,Medium,18 Months,ERP,Manager Level,No,Yes,No,No,26,199,132,59000
2969,Sunburst Inc SGPS,Fortune500,Apparel,France,current customer,Huge,1 Year,Application Server,C-Level,No,Yes,No,Yes,41,256,68,168000
2970,Matrax SGPS,Fortune500,Apparel,Japan,current customer,Big,1 Year,ERP,C-Level,Yes,Yes,No,Yes,17,405,94,137000
2971,JMart SGPS,Enterprise,Construction,France,current customer,Medium,1 Year,Database,C-Level,Yes,Yes,No,No,14,194,105,75000
2972,Innovative Systems Inc. SGPS,Enterprise,Retail,Germany,prospect,Large,18 Months,Security,C-Level,Yes,Yes,No,No,17,67,37,50000
2973,Heiner Schmidtmann SGPS,SMB,Retail,Brazil,prospect,Big,6 Months,Identity Server,Manager Level,Yes,Yes,No,Yes,13,37,113,24000
2974,Rema Store 1010 SGPS,SMB,Finserv,France,prospect,Small,18 Months,Web Server,Individual Contributor Level,Yes,Yes,No,No,6,36,85,18000
2975,Jim┤s Mart 1026 SGPS,SMB,Consumer Product,Germany,prospect,Large,1 Month,Portal,Manager Level,Yes,No,Yes,Yes,31,129,7,41000
2976,Fred Miller SGPS,Enterprise,Retail,Brazil,prior customer,Medium,6 Months,Security,C-Level,Yes,Yes,No,Yes,11,74,124,42000
2977,vNet SGPS,SMB,Retail,France,prospect,Medium,2 Years,Database,C-Level,No,Yes,Yes,Yes,23,63,139,45000
2978,Data Corp. SGPS,Enterprise,Manufacturing,UK,prior customer,Big,6 Months,ERP,Manager Level,No,No,No,Yes,6,151,92,40000
2979,Second Source SGPS,SMB,Goods,North America,prospect,Big,1 Month,Security,Individual Contributor Level,No,Yes,No,No,15,15,111,49000
2980,xNET SGPS,Enterprise,High tech,China,prior customer,Big,6 Months,Application Server,Manager Level,No,Yes,Yes,Yes,29,258,139,75000
2981,World PC Inc. SGPS,Fortune500,Finserv,UK,current customer,Huge,1 Year,Application Server,C-Level,No,No,No,No,38,381,198,135000
2982,Townsend Company SGPS,Enterprise,High tech,Brazil,prospect,Big,1 Year,Portal,Manager Level,Yes,Yes,Yes,No,11,146,46,53000
2983,Brazil Technologies SGPS,SMB,Apparel,Germany,prospect,Huge,1 Month,CRM,Individual Contributor Level,Yes,No,Yes,Yes,11,86,127,22000
2984,EC Enterprises SGPS,Fortune500,Construction,India,current customer,Huge,1 Year,Portal,C-Level,No,Yes,Yes,Yes,31,323,175,162000
2985,Microwell SGPS,SMB,Manufacturing,Russia,prospect,Big,6 Months,Identity Server,Individual Contributor Level,No,Yes,Yes,Yes,24,24,73,35000
2986,Industrie Dynamique SGPS,Enterprise,Consumer Product,UK,prior customer,Big,1 Year,Web Server,C-Level,No,No,No,No,25,73,138,40000
2987,Abidon Corp SGPS,Enterprise,Finserv,Japan,prior customer,Small,18 Months,Security,Manager Level,Yes,No,Yes,Yes,25,80,59,54000
2988,Greentree Enterprise SGPS,Enterprise,Healthcare,Germany,prior customer,Small,1 Month,Portal,Manager Level,Yes,Yes,No,Yes,12,247,52,52000
2989,Timco Corporation SGPS,Enterprise,Manufacturing,North America,prior customer,Medium,2 Years,CRM,C-Level,No,Yes,Yes,Yes,11,194,140,63000
2990,Rawlings Group SGPS,SMB,Apparel,North America,prior customer,Big,1 Year,Application Server,Manager Level,No,Yes,No,Yes,7,35,27,46000
2991,Landstar Corp SGPS,SMB,Manufacturing,Germany,prospect,Medium,18 Months,Application Server,Manager Level,Yes,No,Yes,No,13,73,10,40000
2992,Lou Windham SGPS,SMB,High tech,Russia,prior customer,Small,1 Year,Portal,Manager Level,No,Yes,No,Yes,29,148,33,42000
2993,LORI WINTER SGPS,Enterprise,Consumer Product,Russia,prospect,Big,1 Month,Security,C-Level,Yes,Yes,Yes,No,21,96,13,40000
2994,MARIE WITENBURG SGPS,SMB,Retail,Russia,prior customer,Huge,6 Months,Web Server,C-Level,No,Yes,Yes,No,7,57,55,24000
2995,MARIE ZDROK SGPS,Fortune500,Healthcare,North America,current customer,Small,2 Years,Identity Server,C-Level,No,Yes,Yes,Yes,27,262,52,39000
2996,LORI ZINNY SGPS,SMB,Goods,Japan,prospect,Huge,6 Months,Security,Manager Level,No,No,Yes,Yes,20,20,122,24000
2997,JANET ZUSSIN SGPS,Fortune500,Construction,India,prior customer,Huge,1 Year,Analytics,Individual Contributor Level,No,No,No,Yes,17,40,72,32000
2998,JANE CASTILLO SGPS,Enterprise,Consumer Product,North America,current customer,Big,1 Year,Identity Server,Manager Level,Yes,No,No,No,27,226,51,36000
2999,JANE SANCHEZ SGPS,Fortune500,Goods,Germany,prior customer,Big,1 Year,Database,Manager Level,Yes,Yes,Yes,No,16,39,148,44000
3000,P. Baker SGPS,SMB,Apparel,India,prospect,Small,18 Months,Application Server,Manager Level,Yes,No,Yes,No,15,29,55,46000
3001,ALAN FAITH SGPS,Fortune500,Retail,India,current customer,Huge,1 Year,Database,C-Level,Yes,No,No,Yes,15,597,80,132000
3002,JIM FARAIZL SGPS,Enterprise,Retail,UK,current customer,Huge,18 Months,Identity Server,Manager Level,No,No,No,No,15,243,55,71000
3003,JAMES FERENCY SGPS,Fortune500,High tech,Japan,current customer,Huge,1 Year,Database,C-Level,No,Yes,No,No,26,284,103,125000
3004,BILL FERNANCE SGPS,Enterprise,Retail,UK,prior customer,Medium,1 Year,Database,Manager Level,Yes,Yes,No,No,23,212,10,60000
3005,BILL FERRARA SGPS,Fortune500,Retail,India,current customer,Huge,1 Year,Identity Server,C-Level,Yes,Yes,Yes,Yes,33,430,104,131000
3006,ALAN FINER SGPS,Enterprise,Manufacturing,China,prior customer,Medium,1 Year,Database,C-Level,Yes,Yes,No,No,25,129,95,76000
3007,JAMES GRUPER SGPS,Fortune500,Construction,UK,current customer,Small,1 Year,Application Server,C-Level,Yes,Yes,No,No,37,509,41,146000
3008,JOHN GRÍNROS SGPS,Enterprise,Goods,North America,prospect,Huge,6 Months,Portal,Manager Level,No,Yes,Yes,Yes,27,92,22,16000
3009,ALAN GUETTEL SGPS,Enterprise,Healthcare,North America,prior customer,Small,6 Months,Identity Server,C-Level,Yes,No,No,Yes,16,146,151,63000
3010,BEN GUIER SGPS,Enterprise,Goods,Russia,prior customer,Small,1 Month,Identity Server,C-Level,No,Yes,No,No,20,148,98,74000
3011,ALAN GWARA SGPS,Fortune500,Healthcare,China,prior customer,Small,18 Months,Application Server,Manager Level,No,Yes,Yes,No,14,80,14,44000
3012,Sandra 00Turner SGPS,SMB,Healthcare,Italy,prospect,Small,1 Month,ERP,Individual Contributor Level,No,No,Yes,No,30,76,128,19000
3013,Peter Hoffman SGPS,Fortune500,Manufacturing,Germany,current customer,Medium,1 Year,Security,C-Level,No,No,No,Yes,49,506,110,167000
3014,Scott Parker SGPS,Enterprise,Apparel,France,prospect,Large,6 Months,ERP,C-Level,Yes,No,Yes,Yes,3,16,139,22000
3015,Tandra SGPS,SMB,Healthcare,Germany,current customer,Big,1 Month,Identity Server,Manager Level,No,No,No,No,24,90,154,11000
3016,Pascal Roberts SGPS,Enterprise,Consumer Product,UK,prospect,Huge,1 Year,Application Server,C-Level,No,No,Yes,Yes,23,74,100,42000
3017,Kim Possible Inc. - East SGPS,SMB,Manufacturing,North America,current customer,Small,6 Months,Database,Individual Contributor Level,No,Yes,Yes,No,14,24,122,43000
3018,Nelson Tax & Associates NV,SMB,High tech,UK,prospect,Small,6 Months,Database,Manager Level,Yes,Yes,Yes,No,13,117,137,32000
3019,Emma Bull NV,Fortune500,Retail,Italy,current customer,Small,1 Year,Security,C-Level,Yes,No,No,No,47,390,25,159000
3020,John Evans NV,Enterprise,High tech,Germany,prior customer,Small,2 Years,Application Server,Manager Level,Yes,Yes,Yes,Yes,17,91,23,61000
3021,Roger Zahn NV,Fortune500,Construction,Italy,current customer,Big,1 Year,ERP,C-Level,No,Yes,Yes,No,29,342,134,137000
3022,Chelsa Quinn Yates NV,Enterprise,Construction,Italy,prior customer,Huge,2 Years,Identity Server,Manager Level,Yes,Yes,Yes,No,11,165,101,47000
3023,Charles Scott NV,Fortune500,Apparel,China,prior customer,Large,1 Year,Application Server,Manager Level,No,Yes,No,No,13,52,152,58000
3024,Joe Masson NV,SMB,Goods,India,prior customer,Large,1 Month,Portal,C-Level,No,Yes,Yes,Yes,21,30,138,16000
3025,Tracy Collins NV,Enterprise,Manufacturing,Germany,prior customer,Medium,1 Year,Portal,Individual Contributor Level,Yes,No,No,Yes,21,73,92,52000
3026,Alex Lynch NV,SMB,Construction,Italy,prospect,Huge,1 Month,Identity Server,C-Level,Yes,Yes,No,Yes,31,132,19,26000
3027,Steve Martin NV,SMB,High tech,Japan,prospect,Large,1 Month,Database,Manager Level,No,No,No,Yes,5,81,44,41000
3028,Agnes Varda NV,SMB,Healthcare,France,prospect,Large,6 Months,Web Server,Individual Contributor Level,Yes,No,Yes,Yes,19,116,42,16000
3029,Albert Brooks NV,SMB,Goods,China,current customer,Medium,6 Months,Identity Server,Individual Contributor Level,Yes,Yes,No,Yes,19,120,59,36000
3030,Edward Burns NV,Fortune500,Finserv,UK,current customer,Huge,1 Year,Analytics,C-Level,No,No,Yes,No,47,352,32,180000
3031,Peter King NV,SMB,Consumer Product,India,prospect,Big,1 Month,Database,Manager Level,No,Yes,Yes,No,21,24,88,26000
3032,Douglas Barker NV,SMB,Apparel,India,prospect,Small,2 Years,Web Server,Manager Level,Yes,Yes,No,Yes,29,40,130,39000
3033,David Lynch NV,SMB,Construction,India,current customer,Big,1 Year,Web Server,C-Level,No,Yes,Yes,Yes,42,474,39,199000
3034,Ronald Bey NV,Fortune500,Construction,Germany,current customer,Huge,1 Year,ERP,C-Level,No,Yes,Yes,Yes,26,253,46,140000
3035,Becker Berlin NV,Enterprise,Retail,China,prospect,Medium,6 Months,ERP,C-Level,Yes,Yes,Yes,No,27,82,38,45000
3036,Lampen-Markt GmbH NV,SMB,Apparel,UK,current customer,Large,1 Year,Portal,Manager Level,Yes,Yes,No,Yes,15,60,83,46000
3037,Omega Soft-Hardware Markt NV,SMB,Consumer Product,China,current customer,Small,18 Months,Identity Server,Individual Contributor Level,Yes,Yes,No,Yes,28,66,74,46000
3038,Autohaus Franzl GmbH NV,Enterprise,High tech,Brazil,prospect,Small,6 Months,Application Server,C-Level,No,Yes,Yes,No,13,78,29,45000
3039,Institut fuer Umweltforschung NV,Fortune500,Healthcare,Italy,current customer,Huge,1 Year,Database,C-Level,No,No,No,Yes,48,540,121,165000
3040,Karsson High Tech Markt NV,Fortune500,High tech,Germany,current customer,Medium,1 Year,CRM,C-Level,No,Yes,Yes,No,39,313,103,167000
3041,ERL Freiburg NV,Enterprise,Construction,Russia,prior customer,Large,2 Years,ERP,C-Level,No,No,Yes,No,10,251,12,65000
3042,Phundix KG NV,Fortune500,Consumer Product,Germany,current customer,Huge,1 Year,Portal,C-Level,No,No,Yes,No,31,318,168,174000
3043,CBD Computer Based Design NV,SMB,Finserv,India,prospect,Big,18 Months,Analytics,Manager Level,Yes,Yes,Yes,No,24,57,36,11000
3044,Motomarkt Stuttgart GmbH NV,Enterprise,Healthcare,France,prior customer,Huge,6 Months,Database,Individual Contributor Level,No,No,Yes,No,12,291,110,75000
3045,Elektromarkt Bamby NV,SMB,Manufacturing,Russia,current customer,Large,6 Months,Application Server,Individual Contributor Level,No,Yes,No,No,15,77,17,32000
3046,Computer Competence Center NV,Enterprise,Goods,Japan,current customer,Huge,1 Year,Web Server,C-Level,Yes,No,No,No,11,228,102,39000
3047,Minerva Energieversorgung GmbH NV,Fortune500,Apparel,Italy,prior customer,Medium,6 Months,Security,Manager Level,No,Yes,No,Yes,2,29,102,15000
3048,LCH Markt NV,Fortune500,Retail,North America,current customer,Big,1 Year,CRM,C-Level,Yes,Yes,Yes,No,42,169,178,156000
3049,Christal Clear NV,Enterprise,Manufacturing,India,prior customer,Medium,1 Month,Identity Server,Manager Level,Yes,Yes,Yes,No,17,149,68,40000
3050,Becker Koeln NV,Enterprise,Retail,China,prospect,Large,18 Months,Database,Manager Level,Yes,No,No,No,13,132,100,41000
3051,Becker Stuttgart NV,Enterprise,Consumer Product,China,prior customer,Huge,6 Months,CRM,C-Level,Yes,Yes,Yes,Yes,16,135,155,41000
3052,NSM Pumpentechnik AG NV,Enterprise,Manufacturing,Italy,prior customer,Medium,1 Year,Application Server,Manager Level,No,No,Yes,Yes,22,183,116,38000
3053,Technik und Systeme GmbH NV,SMB,Apparel,India,prospect,Medium,1 Year,Security,Manager Level,Yes,No,Yes,Yes,11,146,45,30000
3054,A.I.T. GmbH NV,SMB,Construction,Italy,current customer,Big,6 Months,Web Server,Manager Level,No,Yes,Yes,Yes,22,110,67,12000
3055,PILAR am Neckar NV,Enterprise,Apparel,Germany,prospect,Medium,6 Months,Analytics,Manager Level,Yes,No,Yes,No,16,80,134,36000
3056,Societe Chimique Picardie SA NV,Enterprise,Finserv,Brazil,current customer,Huge,1 Year,Identity Server,C-Level,No,No,No,No,44,575,100,122000
3057,General Distributors Inc NV,Fortune500,Healthcare,China,current customer,Small,1 Year,ERP,C-Level,No,No,Yes,Yes,43,322,30,191000
3058,General Distributors GmbH NV,SMB,Healthcare,Brazil,prospect,Small,1 Month,ERP,Manager Level,No,Yes,Yes,Yes,5,133,5,43000
3059,General Distributors Inc. NV,Fortune500,Goods,North America,prospect,Big,2 Years,Analytics,Individual Contributor Level,No,Yes,No,Yes,15,28,113,20000
3060,C.A.S. Computer Application Systems NV,SMB,Construction,Italy,prospect,Big,6 Months,Identity Server,C-Level,Yes,No,Yes,No,26,46,49,48000
3061,Aircraft Products NV,SMB,High tech,Italy,prior customer,Medium,2 Years,Application Server,Individual Contributor Level,No,No,Yes,Yes,14,117,68,20000
3062,Deutsche Computer AG NV,SMB,High tech,China,prior customer,Small,1 Year,Web Server,Manager Level,Yes,No,Yes,No,4,142,58,27000
